ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B00T3T13TQ,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Orange,Pet Supplies,Purrdy Paws,2.0,FBA,11.99,4.21,4.0,47.96,"278,707",3.5,24,0.0,3.0x6.0x0.6,0.1,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07JZ8FKVX,petrity,"petrity Original Pet Nail Clipper, Scissor, and Trimmer for Cat and Dog- Blades Sturdy and Sharp, Easy to Use– Best Professional Claw Cut Tool for All Animals (Black)",Pet Supplies,Petrity Store,1.0,FBA,7.9,5.37,0.0,,"219,934",3.0,20,0.0,4.5x7.4x0.9,0.17,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07XK2V2Q2,BlackHole Litter Mat,Blackhole Cat Nail Clippers Innovative 150 Degree Angled Clipping Head Design- Safe & Comfortable,Pet Supplies,MOONSHUTTLE USA,1.0,FBA,6.95,4.23,3.0,20.85,"325,398",0.0,0,0.0,3.5x6.5x0.8,0.06,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07JWCS4P7,CatYou,CatYou Cat Grooming Bag Cat Nail Clipper Biting & Scratching Resisted for Bathing Injecting Examining Nail Trimming,Pet Supplies,CatYou_Store,2.0,FBA,15.99,5.59,1.0,15.99,"319,142",0.0,0,0.0,5.9x7.8x2.1,0.13,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B0181C64DA,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Royal Pink Glitter,Pet Supplies,Purrdy Paws,2.0,FBA,11.99,4.21,2.0,23.98,"305,639",4.0,27,0.0,3.0x6.0x0.5,0.02,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07TTLWL38,Coomour,Pet Puppy Cat Groomers Bathing Bag Adjustable Restraint Polyester Mesh Kitty Cleaning Bag Injecting Examining Nail Trimming Ear,Pet Supplies,Gollemory,,,10.99,0.0,,,"375,381",3.0,1,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07PPB8X41,National Pets USA,"National Pets USA - Cat Pet Grooming Kit [Brush, Nail Trimming Scissors, Nail File, Nail Caps] Set of 4",Pet Supplies,Nekoy,1.0,FBA,10.49,4.85,1.0,10.49,"370,861",0.0,0,0.0,6.4x7.9x1.5,0.4,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B01HQIGHNW,PET IN A BAG,Pet in a Bag Pet Nail Clippers/Scissors for Dogs and Cats (See More Sizes),Pet Supplies,Amazon,2.0,AMZ,5.99,3.31,1.0,5.99,"371,966",5.0,4,0.0,2.4x8.0x0.2,0.04,Small Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B0040QA9TW,Feline Soft Claws,Soft Claws Seasonal Halloween Orange & Black Cat Nail Caps,Pet Supplies,TheCatandKittenStore,3.0,FBA,16.99,4.96,0.0,,"315,019",3.5,20,0.0,6.2x12.0x0.2,0.15,Small Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B00PLYQBZS,Potomac Banks,Potomac Banks 20 Piece Soft Designer Cat Nail Caps with Glue for Claws Fashion Tip Covers (Comes with Free How to Live Stress Free Ebook),Pet Supplies,Darion's World,1.0,FBA,8.22,5.41,1.0,8.22,"355,541",3.5,165,0.0,2.0x3.3x1.0,0.01,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B06XX1TCNP,Ruff and Meow,"Ruff and Meow Cat, Puppy and Bunny Rabbit Nail Clipper, Mini",Pet Supplies,Ruff and Meow,1.0,FBA,5.95,3.41,0.0,,"332,697",4.0,2,0.0,2.8x4.5x0.1,0.05,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B075F17Z34,Ezire,"Pet Grooming Brush, Ezire Pet Brush Professional Deshedding Tool with File For For Dogs And Cats",Pet Supplies,Ezire-Direct USA,1.0,FBA,6.98,3.46,0.0,,"334,249",3.5,105,0.0,3.6x9.3x0.5,0.25,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B0196JYN9O,Furpect,PREMIUM Pet Nail Clippers For Cats and Dogs by Furpect ™ Best Dog Toenail Trimmer - Free Nail File For Professional Trimming and Filing for Your Dog or Cat * Includes Clear Instructions and FREE eBook,Pet Supplies,Flora's Product,2.0,FBA,6.97,4.24,0.0,,"364,727",4.0,5,0.0,3.9x6.4x1.7,0.1,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07KSSGZ28,petrity,"Petrity Stainless Steel Pet Nail Clipper, Scissor, and Trimmer for Cat and Dog, with Safety Guard & Lock to Prevent Over-Cutting Nails",Pet Supplies,Petrity Store,1.0,FBA,8.99,4.63,0.0,,"487,131",0.0,0,0.0,3.0x8.1x0.8,0.44,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B002L65FG0,Soft Claws,"Soft Claws for Cats, Size Small, Color Summer (Blue & Red)",Pet Supplies,TheCatandKittenStore,3.0,FBA,16.99,5.74,0.0,,"411,905",3.0,5,0.0,4.8x6.4x0.9,0.1,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07BJWVG5H,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws NEON Green,Pet Supplies,Purrdy Paws,2.0,FBA,11.99,4.21,0.0,,"482,424",4.0,6,0.0,3.0x6.3x0.5,0.04,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B00L3XK19S,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Soft Pink,Pet Supplies,Purrdy Paws,2.0,FBA,11.99,4.21,0.0,,"438,202",3.0,40,0.0,2.8x7.1x0.1,0.05,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07BGYDMYB,miniQ,"Pet Nail Clippers Trimmer for Dogs Cats with Nail File-Pet Grooming Tool Toenail Cutter Claw Scissors(Stainless Steel Handle,Cartoon Protective Guard,Safety Lock)",Pet Supplies,Ibtrust,1.0,FBA,5.59,5.11,0.0,,"497,091",0.0,0,0.0,4.2x6.6x0.9,0.45,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B077XW7PTL,Our Pets,Our Pets Door/Floor Cat Scratcher Mouse Scratching Pad with Catnip,Pet Supplies,,1.0,,8.05,4.4,0.0,,"575,335",5.0,1,0.0,6.0x11.0x1.0,0.25,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B001VP648A,Soft Claws,"Soft Claws Canine Dog and Cat Nail Caps Take Home Kit, Medium, Pink",Pet Supplies,Avalanche Brands,2.0,FBA,14.95,5.43,0.0,,"505,882",1.5,2,0.0,4.8x5.9x0.8,0.1,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B00PLYQBVW,Potomac Banks,Potomac Banks 20 Piece Soft Designer Dog Nail Caps with Glue for Claws Fashion Tip Covers (Comes with Free How to Live Stress Free Ebook),Pet Supplies,Darion's World,1.0,FBA,9.97,4.69,0.0,,"512,217",2.0,9,0.0,2.0x3.3x1.0,0.01,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B00ZDH3138,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws NEON Yellow,Pet Supplies,Purrdy Paws,2.0,FBA,11.66,4.16,0.0,,"531,457",3.5,11,0.0,2.7x5.9x0.3,0.02,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07BJNFH5C,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Gold Glitter,Pet Supplies,Purrdy Paws,2.0,FBA,11.99,4.21,0.0,,"654,573",0.0,0,0.0,3.0x6.4x0.6,0.04,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B073XN484X,Smart Practice,"Smart Practice 40 Count Soft Claws Nail Caps for Cats, Medium, Red",Pet Supplies,Amazon,1.0,AMZ,21.61,6.43,0.0,,"675,003",0.0,0,0.0,4.8x6.0x1.6,0.09,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07SMRVKQX,Borlter Clamp,"Pet Nail Clipper and Nail File, BorlterClamp Paw Trimmer for Dog & Cat, with Safety Shield Sheet - Safe Professional Pet Claw Care Kit",Pet Supplies,Laura & Jason's Store,1.0,FBA,5.99,3.31,0.0,,"734,276",0.0,0,0.0,4.3x8.3x0.8,0.28,Small Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07PZDYRZQ,PetOnly,"PetOnly Professional Dog Nail Clippers - Razor Sharp Blades, Safety Lock, Ergonomic Handle, Angled Head and Quick Sensor Guard",Pet Supplies,Everbling Jewelry,,,9.99,0.0,,,"767,785",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07BJYRF2R,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Metallic Gold,Pet Supplies,Purrdy Paws,2.0,MFN,11.99,4.21,0.0,,"799,300",0.0,0,0.0,2.9x6.0x0.6,0.04,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07B8VVM52,Purrdy Paws,Purrdy Paws 40-Pack Soft Nail Caps for Cat Claws Green,Pet Supplies,Purrdy Paws,,,11.99,0.0,,,"702,086",3.0,18,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B072JTJV44,Panda Ovi,Cat Nail Clippers With Angled Blades - Pet Nail Clippers Scissors & Trimmer for Small Animals - Cat Claw Clippers Scissors & Nail Cutter,Pet Supplies,77 good luck,1.0,FBA,14.77,4.63,0.0,,"778,133",0.0,0,0.0,3.5x6.5x0.7,0.06,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B00IOXXUR0,Real Innovators,Tabby Tamer,Pet Supplies,,,,9.99,0.0,,,"785,292",3.5,2,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07STS1V7X,Greenbrier,Greenbrier Cat Nail Clippers,Pet Supplies,Poseidon Soap Co,10.0,FBA,6.2,3.34,,,,0.0,0,0.0,4.1x5.4x0.4,0.04,Small Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07HC8RDHS,FineInno,FineInno Cat Nail Clippers and Trimmers Set Pet Nail Scissors Safety Guard to Avoid Overcutting Razor Sharp Blades with Non-Slip Handles and Free Nail File,Pet Supplies,Cute Chic,2.0,FBA,8.95,3.75,,,,0.0,0,0.0,2.0x2.0x0.4,0.13,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07GKN6KJS,Luck Dawn,"Luck Dawn Cat Nail Clippers, Professional Stainless Steel Kitten Nail Scissors with Safety Guard to Avoid Overcutting",Pet Supplies,Luck Dawn,,,6.99,0.0,,,,4.5,2,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07G1S5KXL,Stock Show,"Stock Show 1Pc Portable Stainless Steel Dog Cat Nail Clipper + File Kit Scissor Dogs Claw Nails Cutter Toe Care Professional Animal Pet Grooming Scissors for Small Medium Puppy Dog Cats, Random Color",Pet Supplies,stock show,,,5.99,0.0,,,"933,855",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07CVSTQCF,Clawndoms,"Clawndoms Soft Cat Claw Caps, Soft Nail Caps (Dotubo Co, Ltd) - 40 Count in Small, Medium, and Large - Extra Strength Adhesive Non-Toxic Glue",Pet Supplies,Clawndoms,1.0,FBA,10.0,5.68,,,,4.5,2,0.0,3.0x4.0x2.5,0.04,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B073TY2SZ6,TOPSOSO,"TOPSOSO Pet Nail Clippers, Nail Clippers and Trimmer for Cat Dogs Professional Stainless Steel Quick Safety Guard to Avoid Overcutting.",Pet Supplies,Hoarder Gift Shop,,,9.99,0.0,,,,0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B0731338VN,I-Fashion,I-Fashion Pet Nail Scissors for Dogs and Cats Stainless Steel Professional Nail Clipper and Trimmer,Pet Supplies,"shenzhen i-fashion co.,ltd.",,,7.99,0.0,,,"1,045,923",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B071YHCWML,Petall,Handy Safety Pet Dog Cat Nail Clippers with Free Nail File Set，Small Large Pet Nail Trimmer Cutter Scissors Non-Slip Handle and Safety Guard,Pet Supplies,Petall Store,,,5.5,0.0,,,"1,304,999",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975271011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_2,'Cats','Grooming','Claw Care',,,,,,,
B07DFPSSND,SUNRIX,SUNRIX Pet Grooming Multicolored Gloves Bundled with Pets Flea Removal Comb/Pets Grooming Tool to Remove Fleas with Anti-Slip Perfect Grip Plastic Handle for Cats and Dogs,Pet Supplies,Jacinth's Store,1.0,FBA,10.0,3.91,0.0,,"293,905",3.5,8,0.0,1.4x7.1x0.5,0.06,Small Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B01E80VBJG,WPS,"WPS Dog Grooming Tool, Cat Grooming Comb, Devin 8-Inch Stainless Steel Double-Sided Comb with Wooden Handle",Pet Supplies,smdeals,1.0,FBA,9.99,4.69,0.0,,"318,041",3.0,6,0.0,3.0x7.0x1.0,0.02,Large Standard-Size,1.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B01MXLYZXU,Pet Cleaning,Self Cleaning Pet Brush Dog Cat Long Medium Hair Quick Clean Shedding Tool Pet Brush Comb Pet Fur Grooming,Pet Supplies,Dostyle,1.0,FBA,5.99,0.0,0.0,,"475,570",3.0,2,0.0,5.1x7.1x2.4,0.1,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B00EQ1S1Y6,Resco,Resco Professional Comb for Pets,Pet Supplies,Amazon,1.0,AMZ,30.21,6.94,0.0,,"537,198",4.0,43,0.0,2.6x7.1x0.7,0.02,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B001THT21Q,Resco,Resco Pro-Style Blue Finishing Comb with Coarse and Fine Tooth Spacing,Pet Supplies,Amazon,1.0,AMZ,50.69,10.88,0.0,,"615,429",2.5,4,0.0,3.6x12.4x1.2,0.5,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B0041OSWE2,Miracle Coat,Miracle Coat Fine Grooming Cat Comb,Pet Supplies,Amazon,1.0,AMZ,7.54,3.54,0.0,,"595,581",3.0,2,0.0,4.0x9.0x0.2,0.1,Small Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B072LXR966,Resco,"Resco Ergonomic Dog, Horse, Cat, Pet Grooming Comb",Pet Supplies,Amazon,1.0,AMZ,54.44,11.36,0.0,,"595,378",4.0,67,0.0,3.0x9.0x1.0,0.26,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B00F94F1BA,Iconic Pet,Iconic Pet Single Sided Pin Flea Comb with Silica Gel Soft Handle,Pet Supplies,Bye Bye Bear,,,12.99,0.0,,,"786,171",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
B07CXSYZX4,ShearsDirect,ShearsDirect Designer Dog Ball and Bowl Print with 6' Handle,Pet Supplies,,,,11.99,0.0,,,"1,005,889",0.0,0,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975241011%2Cn%3A2975268011%2Cn%3A2975272011&dc&_encoding=UTF8&qid=1571885980&rnid=2975268011&ref=sr_nr_n_3,'Cats','Grooming','Combs',,,,,,,
