ASIN,Brand,Title,Category,BuyBox,#,Fulfillment ,Price,FBA fee,Sales,Revenue,BSR,Rating,Review Count,Review Velocity,Dimensions,Weight,Size Tier,Images,Unnamed: 19,Unnamed: 20,select,url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10
B06X9TGKWX,Lifeunion,Lifeunion Polyester Dog Saddlebags Pack Hound Travel Camping Hiking Backpack Saddle Bag for Small Medium Large Dogs,Pet Supplies,LessBad-Direct,2.0,FBA,27.95,7.47,5.0,139.75,"144,147",4.0,138,2.0,11.0x12.6x1.9,0.55,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07PQV7P7Z,YOFIT,YOFIT Dog Backpack Travel Camping Hiking Pack Canvas Saddle Bag Rucksack for Medium & Large Dog,Pet Supplies,Angelavullo,1.0,FBA,7.99,4.48,13.0,103.87,"115,633",3.5,8,0.0,7.0x10.7x1.6,0.7,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B01MY7W1F1,RUFFWEAR,RUFFWEAR Commuter Pack,Pet Supplies,GoodSprings,7.0,FBA,68.0,15.84,2.0,136.00,"119,432",4.0,14,0.0,8.5x14.9x3.3,1.35,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B00VR63KFS,OCSOSO,"O&C Puppy Dog Backpack,Saddle Bags,Back Pack with Training Lead Leash",Pet Supplies,OCSOSO,2.0,FBA,15.98,0.0,3.0,47.94,"154,676",4.0,46,-1.0,5.2x8.2x1.3,0.3,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B007FMY4PS,Canine Equipment,Canine Equipment Ultimate Trail Dog Pack,Pet Supplies,Amazon,3.0,AMZ,44.95,12.76,1.0,44.95,"178,797",3.5,33,0.0,10.6x17.6x3.2,1.75,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07JYL624T,AEXYA,"AEXYA Dog Backpack Lightweight - Hiking, Camping, Shopping, Urban Walking with Your pet – for Large Dogs",Pet Supplies,AEXYA,1.0,FBA,39.99,9.28,9.0,359.91,"172,371",4.0,24,-2.0,8.4x11.3x1.5,0.7,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07B9P1ZXT,Bark Brite,Multi-Purpose Dog Backpack Life Jacket,Pet Supplies,CeeSquared,1.0,FBA,37.99,11.72,15.0,569.85,"168,600",3.5,15,0.0,10.5x13.7x3.9,1.2,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07H7VP6KN,Go Fresh Pet,Go Fresh Pet Trail Pack Backpack & Harness Dog Walking & Hiking Gear Saddlebags Pockets Reflective,Pet Supplies,DealGenius,1.0,FBA,24.99,9.39,6.0,149.94,"188,128",4.0,13,0.0,11.0x16.9x2.7,1.35,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07FMMPL59,ThinkPet,ThinkPet Outdoor Dog Backpack Reflective Saddle Bag - Dog Pack Double Bag for Hound Travel Rucksack for Medium Large Dogs,Pet Supplies,ThinkPet,1.0,FBA,29.94,7.77,3.0,89.82,"129,452",4.0,12,0.0,10.0x13.7x2.0,0.68,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B01J2XTBVO,Lifeunion,Lifeunion 2 in 1 Service Dog Harness Saddlebags Backpack with 2 Removable Packs for Hiking Camping Travel Pack Outdoor Accessory,Pet Supplies,LessBad-Direct,2.0,FBA,29.95,9.25,2.0,59.90,"213,990",4.0,33,0.0,6.8x13.6x1.6,0.93,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07PWGZ6D8,Activedogs,"Activedogs Service Dog Clip-On Embroidered Accessory Pouch - Quality Large Service Dog Embroidery with Medical Alert Sign - Dual Clip Pouch Design for Easy Attachment to Most Vests, or Belt Loops",Pet Supplies,ActiveDogs,1.0,FBA,19.95,5.4,7.0,139.65,"221,541",4.5,6,0.0,5.7x8.9x0.4,0.15,Small Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B077RDQJBQ,Homiego,Homiego Adjustable Tactical Dog Training Vest Nylon K9 Service Dog Patrol Hiking Harness,Sports & Outdoors,,,,19.99,0.0,,,"401,417",5.0,4,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B00T7L80VO,Hurtta,Hurtta Trail Pack Dog Backpack,Pet Supplies,Amazon,4.0,AMZ,110.0,22.9,1.0,110.00,"229,844",4.0,8,0.0,9.3x15.0x5.0,1.95,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B01FM6P8UI,DogHelios,DogHelios Freestyle 3-in-1 Explorer Convertible Backpack,Pet Supplies,Amazon,5.0,AMZ,42.57,13.02,2.0,85.14,"237,190",4.5,2,0.0,11.7x14.7x2.3,1.55,Large Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B0777BNGGB,Stock Show,"Stock Show Pet Dog Cartoon Backpack Harness with Leash, Puppy Dog Cute Animal Back Pack Saddle Bags with Lead Leash for Dog Outdoor Training Walking",Pet Supplies,stock show,1.0,FBA,15.59,5.53,1.0,15.59,"235,660",4.0,20,-1.0,5.5x5.7x2.0,0.27,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B01DLUCN8M,Vivi Bear,Vivi Bear Cute Animation Pattern Snacks Backpack For Puppy Dogs Cartoon Shoulder Bag for Small Dogs,Pet Supplies,ViviBear,,,9.99,0.0,,,"284,291",3.0,6,,,,,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B01HZJUFU8,Guardians,Guardians Pet Backpack Small Dog Self Mini Carrier Back Pack Pocket Saddle Bags Puppy Bag with Training Lead Leash,Pet Supplies,Guardian_Store,1.0,FBA,12.99,5.14,3.0,38.97,"251,906",3.5,11,0.0,6.0x6.5x0.5,0.2,Small Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B00LIMDSR6,RUFFWEAR,"RUFFWEAR - Hi & Dry Saddlebag Cover, Waterproof Dog Pack Protection",Pet Supplies,MegashoppingsUsa,6.0,FBA,19.31,6.09,1.0,19.30,"297,118",5.0,5,0.0,4.6x7.9x1.6,0.04,Large Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07P2V7D8G,CheeseandU,"CheeseandU Pet Dog Cartoon Backpack Harness with Leash, Puppy Dog Cute Back Pack Saddle Bag with Lead Leash for Small Dog Corgi Bulldog Outdoor Walking Photo Shoot",Pet Supplies,stock show,1.0,FBA,14.99,5.53,2.0,29.98,"315,469",0.0,0,0.0,7.8x8.5x5.3,0.55,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07L3QQCSC,EXPAWLORER,"EXPAWLORER Dog Backpack for Hiking - Large Dog Harness Backpack Adjustable Waterproof for Outdoor, Traveling, Camping",Pet Supplies,EXPAWL,1.0,FBA,24.99,8.51,1.0,24.99,"279,121",3.0,22,2.0,8.9x13.9x2.5,0.79,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07PLWY8JH,YAODHAOD,"YAODHAOD Pet Cartoon Backpack Harness with Leash, Puppy Dog Cute Back Pack Saddle Bags, Travel Outdoor Hiking Adjustable Leash Saddlebag for Small Dogs",Pet Supplies,YAODHAOD,1.0,FBA,12.99,5.14,1.0,12.99,"345,060",4.5,4,0.0,5.8x9.0x1.2,0.2,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B002XZL5VI,Doggles,"Doggles Dog Backpack, Extreme Small, Gray/Black",Pet Supplies,,7.0,FBA,41.2,9.46,1.0,41.20,"336,344",4.0,2,0.0,6.1x9.4x2.5,0.5,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B00WJCTO04,Doggles,Doggles Dog Extreme Backpack,Pet Supplies,Amazon,4.0,AMZ,16.72,5.7,1.0,16.72,"352,888",4.5,4,0.0,5.7x8.6x2.7,0.34,Large Standard-Size,3.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B0010ZDC5Y,Doggles,"Doggles Dog Backpack, Medium, Gray/Black",Pet Supplies,Amazon,11.0,AMZ,38.4,10.52,1.0,38.40,"399,313",3.5,15,0.0,6.6x14.5x3.5,1.0,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B00N476YA6,Outward Hound,Outward Hound Quick Release Backpack Saddlebag Style Dog Backpack,Pet Supplies,Loving dog,2.0,FBA,16.5,5.76,0.0,,"296,189",3.5,188,0.0,10.0x12.3x1.7,0.7,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B002XZL5OA,Doggles,"Doggles Dog Backpack, XXS, Red/Blue",Pet Supplies,Amazon,1.0,AMZ,28.79,7.51,1.0,28.79,"393,508",3.5,6,0.0,5.3x5.9x2.3,0.25,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B002XZL5RM,Doggles,"Doggles Dog Backpack, Extreme Medium, Gray/Black",Pet Supplies,Amazon,13.0,AMZ,44.95,10.02,1.0,44.95,"426,107",3.5,6,0.0,6.2x11.4x4.6,0.65,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B075DDYJYG,RIGG DOG,"RIGG DOG Oxford Canvas Dog Saddle Bag Harness Backpack - Perfect Dog Hiking Pack for Treks, Camping and Hound Travel | Durable, Lightweight, Saddlebags for Medium and Large Dogs",Pet Supplies,RIGG DOG,1.0,FBA,31.0,9.41,0.0,,"397,453",3.0,7,0.0,7.6x10.2x1.6,0.84,Large Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B004JOVVGA,Julius-K9,Julius-K9 IDC Side Bags for IDC-Powerharness,Pet Supplies,Amazon,3.0,AMZ,36.99,8.74,0.0,,"412,333",4.0,15,0.0,4.8x9.8x2.2,0.62,Large Standard-Size,6.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975314011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_1,'Dogs','Apparel & Accessories','Backpacks',,,,,,,
B07SLB11C3,VIPITH,"VIPITH 8 Pack Triangle Dog Bandana, Reversible Plaid Painting Bibs Scarf, Washable and Adjustable Kerchief Set for Dogs Cats Pets",Pet Supplies,ProChosen Official,1.0,FBA,10.99,4.78,"2,358","25,914.42","4,589",4.5,149,39.0,6.5x6.6x1.4,0.35,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07M9V55Y5,Odi Style,"Odi Style Buffalo Plaid Dog Bandana 4 Pack - Cotton Bandanas Handkerchiefs Scarfs Triangle Bibs Accessories for Small Medium Large Dogs Puppies Pets, Black and White, Red, Green, Blue and Navy Blue",Pet Supplies,Odi Style,1.0,FBA,14.87,4.64,"2,395","35,613.65","5,733",4.5,131,36.0,9.5x10.0x0.2,0.15,Small Standard-Size,8.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07MWHC69C,Moonwake Designs,"My Humans are Getting Married Dog Bandana, Wedding Dog Bandana, Dog Engagement Announcement, Wedding Photo Prop, Pet Scarf, Pet Accessories",Pet Supplies,Moonwake Designs,1.0,FBA,14.99,5.44,691,"10,358.09","23,735",4.5,37,8.0,5.5x10.0x1.0,0.05,Large Standard-Size,2.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B0792TGW5C,ASOCEA,ASOCEA Dog Buffalo Plaid Bandana Reversible Pet Triangle Bibs Cotton Kerchief Scarf Accessories for Small Medium Dogs Puppy Holiday Happy New Year Birthday Party Valentine's Day Daily Use,Pet Supplies,Lvyou,1.0,FBA,8.99,4.54,"1,853","16,658.47","15,560",4.5,104,40.0,5.8x8.4x0.9,0.15,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07DCQSJWZ,PUPTECK,PUPTECK Dog Birthday Bandana Scarfs with Cute Doggie Birthday Party Hat,Pet Supplies,PupTeck,1.0,FBA,9.99,4.69,479,"4,785.21","5,880",4.5,326,80.0,5.6x7.8x1.4,0.1,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B078YK4R26,Segarty,"Segarty Dog Bandana, Scarfs for Puppy Small Medium Large Dogs, Plaid Reversible Pets Bandanas Accessories Triangle Bibs Kerchief Set",Pet Supplies,Segarty,4.0,FBA,14.99,4.66,718,"10,762.82","8,622",4.5,200,22.0,8.8x10.8x0.6,0.3,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07KTXD8DY,Ownest,"Ownest Classic Dog Plaid Bandana Scarf,Pet Dog Bandanas Bibs Adjustable Triangle Bibs Scarf for Dogs Cats Pets Animals",Beauty & Personal Care,DKAF,1.0,FBA,8.99,3.13,"1,556","13,988.44","57,543",4.5,53,28.0,6.0x7.0x0.4,0.1,Small Standard-Size,4.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07PQ68XJK,HDGDT,"My Humans are Getting Married Dog Bandana, Wedding Dog Bandana, Dog Engagement Announcement, Wedding Photo Prop, Pet Scarf, PetPhoto Prop, Pet Scarf, Pet",Pet Supplies,Onlove,1.0,FBA,7.99,3.61,413,"3,299.87","18,615",4.5,34,6.0,5.2x5.2x0.0,0.05,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07TW527BJ,Syhood,"12 Pieces Dog Bandanas - Triangle Dog Scarf, Washable Reversible Printing, Bibs Dog Kerchief Set, Suitable for Small or Medium-Sized Cat and Dog Pets",Pet Supplies,Syhood US,1.0,FBA,13.99,5.38,303,"4,238.97","8,884",5.0,39,13.0,6.5x6.6x1.8,0.55,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07XG6SDF3,GAGILAND,GAGILAND Dog Birthday Bandana Hat Banner Set Dog Boy Girl Cute Bow Tie Scarf Birthday Party Supplies Decorations,Pet Supplies,GAGILAND,1.0,FBA,11.99,4.99,303,"3,632.97","8,661",4.5,48,19.0,6.0x8.2x0.5,0.35,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07ST9CBW7,Hound,"My Humans are Getting Married Dog Bandana, Wedding Dog Bandana, Dog Engagement Announcement, Wedding Photo Prop, Pet Scarf, Pet",Pet Supplies,HOUND,1.0,FBA,7.99,3.61,235,"1,877.65","9,480",5.0,20,1.0,2.5x4.0x0.3,0.04,Small Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07R4SYBDS,BINGPET,BINGPET 5 Pcs Plaid Dog Bandanas Reversible Triangle Christmas Pet Scarf Xmas Gift for Dogs,Pet Supplies,BINGPETCOM,1.0,FBA,13.99,5.29,323,"4,518.77","29,817",4.5,65,23.0,6.2x9.0x1.1,0.35,Large Standard-Size,7.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07T9MT2Z7,W&O,"W&O My Humans are Getting Married Dog Bandana, Wedding Dog Bandana, Pet Scarf, for Small, Medium, Large Dogs",Pet Supplies,W&O,1.0,FBA,8.99,3.76,412,"3,703.88","21,590",4.5,13,6.0,4.0x4.0x0.2,0.04,Small Standard-Size,5.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B0819SHGMD,Remifa,Dog Bandanas - 6PCS Washable New Year Green Black Brown Blue Red Dog Bandana Square Plaid Printing Dog Bibs Double Reversible Kerchief Scarf Adjustable Accessories for Small to Large Dog Puppy Cat,Pet Supplies,YClan Online,1.0,FBA,13.99,5.29,173,"2,420.27","15,523",5.0,12,0.0,5.8x8.4x1.4,0.35,Large Standard-Size,9.0,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
B07RHXXGWY,SCENEREAL,"SCENEREAL Dog Birthday Bandana Girl - Birthday Party Supplies -Tutu Skirt Hat Scarf & Collar Set for Pet Puppy Cat Girl,Pink Outfit for Birthday Party",Pet Supplies,SCENEREAL,1.0,,12.99,5.08,214,"2,779.86","9,648",4.5,75,0.0,9.4x12.9x3.5,0.19,Large Standard-Size,,,,True,https://www.amazon.com/s?i=pets-intl-ship&bbn=16225013011&rh=n%3A%2116225013011%2Cn%3A2975312011%2Cn%3A2975313011%2Cn%3A2975315011&dc&_encoding=UTF8&qid=1571884427&rnid=2975313011&ref=sr_nr_n_2,'Dogs','Apparel & Accessories','Bandanas',,,,,,,
